ID,StateCode,CountyCode,CountyName,Year,Force,Employed,Unemployed,Percent
CN1809500000000,18,095,"Madison County, IN",2013,"58,114     ","52,694     ","5,420     ",9.3     
CN1809700000000,18,097,"Marion County, IN",2013,"463,783     ","424,301     ","39,482     ",8.5     
CN1809900000000,18,099,"Marshall County, IN",2013,"23,114     ","21,402     ","1,712     ",7.4     
CN1810100000000,18,101,"Martin County, IN",2013,"4,954     ","4,641     ",313     ,6.3     
CN1810300000000,18,103,"Miami County, IN",2013,"15,619     ","14,262     ","1,357     ",8.7     
CN1810500000000,18,105,"Monroe County, IN",2013,"66,708     ","62,146     ","4,562     ",6.8     
CN1810700000000,18,107,"Montgomery County, IN",2013,"18,414     ","17,092     ","1,322     ",7.2     
CN1810900000000,18,109,"Morgan County, IN",2013,"34,855     ","32,219     ","2,636     ",7.6     
CN1811100000000,18,111,"Newton County, IN",2013,"6,913     ","6,293     ",620     ,9.0     
CN1811300000000,18,113,"Noble County, IN",2013,"22,636     ","20,977     ","1,659     ",7.3     
CN1811500000000,18,115,"Ohio County, IN",2013,"3,167     ","2,904     ",263     ,8.3     
CN1811700000000,18,117,"Orange County, IN",2013,"8,762     ","7,893     ",869     ,9.9     
CN1811900000000,18,119,"Owen County, IN",2013,"9,645     ","8,674     ",971     ,10.1     
CN1812100000000,18,121,"Parke County, IN",2013,"6,937     ","6,297     ",640     ,9.2     
CN1812300000000,18,123,"Perry County, IN",2013,"8,939     ","8,244     ",695     ,7.8     
CN1812500000000,18,125,"Pike County, IN",2013,"6,267     ","5,841     ",426     ,6.8     
CN1812700000000,18,127,"Porter County, IN",2013,"83,219     ","77,215     ","6,004     ",7.2     
CN1812900000000,18,129,"Posey County, IN",2013,"12,955     ","12,135     ",820     ,6.3     
CN1813100000000,18,131,"Pulaski County, IN",2013,"6,121     ","5,691     ",430     ,7.0     
CN1813300000000,18,133,"Putnam County, IN",2013,"16,172     ","14,772     ","1,400     ",8.7     
CN1813500000000,18,135,"Randolph County, IN",2013,"12,588     ","11,498     ","1,090     ",8.7     
CN1813700000000,18,137,"Ripley County, IN",2013,"13,645     ","12,474     ","1,171     ",8.6     
CN1813900000000,18,139,"Rush County, IN",2013,"8,341     ","7,723     ",618     ,7.4     
CN1814100000000,18,141,"St. Joseph County, IN",2013,"127,197     ","116,128     ","11,069     ",8.7     
CN1814300000000,18,143,"Scott County, IN",2013,"10,247     ","9,332     ",915     ,8.9     
CN1814500000000,18,145,"Shelby County, IN",2013,"22,363     ","20,722     ","1,641     ",7.3     
CN1814700000000,18,147,"Spencer County, IN",2013,"10,698     ","9,985     ",713     ,6.7     
CN1814900000000,18,149,"Starke County, IN",2013,"10,221     ","9,254     ",967     ,9.5     
CN1815100000000,18,151,"Steuben County, IN",2013,"19,335     ","18,124     ","1,211     ",6.3     
CN1815300000000,18,153,"Sullivan County, IN",2013,"8,712     ","7,924     ",788     ,9.0     
CN1815500000000,18,155,"Switzerland County, IN",2013,"4,886     ","4,522     ",364     ,7.4     
CN1815700000000,18,157,"Tippecanoe County, IN",2013,"89,703     ","83,741     ","5,962     ",6.6     
CN1815900000000,18,159,"Tipton County, IN",2013,"7,964     ","7,428     ",536     ,6.7     
CN1816100000000,18,161,"Union County, IN",2013,"3,522     ","3,268     ",254     ,7.2     
CN1816300000000,18,163,"Vanderburgh County, IN",2013,"90,969     ","84,478     ","6,491     ",7.1     
CN1816500000000,18,165,"Vermillion County, IN",2013,"7,331     ","6,543     ",788     ,10.7     
CN1816700000000,18,167,"Vigo County, IN",2013,"49,571     ","44,914     ","4,657     ",9.4     
CN1816900000000,18,169,"Wabash County, IN",2013,"15,466     ","14,287     ","1,179     ",7.6     
CN1817100000000,18,171,"Warren County, IN",2013,"4,156     ","3,790     ",366     ,8.8     
CN1817300000000,18,173,"Warrick County, IN",2013,"30,734     ","28,800     ","1,934     ",6.3     
CN1817500000000,18,175,"Washington County, IN",2013,"13,152     ","12,003     ","1,149     ",8.7     
CN1817700000000,18,177,"Wayne County, IN",2013,"30,559     ","27,909     ","2,650     ",8.7     
CN1817900000000,18,179,"Wells County, IN",2013,"13,661     ","12,794     ",867     ,6.3     
CN1818100000000,18,181,"White County, IN",2013,"12,941     ","12,052     ",889     ,6.9     
CN1818300000000,18,183,"Whitley County, IN",2013,"16,774     ","15,603     ","1,171     ",7.0     
CN1900100000000,19,001,"Adair County, IA",2013,"4,081     ","3,909     ",172     ,4.2     
CN1900300000000,19,003,"Adams County, IA",2013,"2,154     ","2,075     ",79     ,3.7     
CN1900500000000,19,005,"Allamakee County, IA",2013,"7,669     ","7,182     ",487     ,6.4     
CN1900700000000,19,007,"Appanoose County, IA",2013,"5,939     ","5,560     ",379     ,6.4     
CN1900900000000,19,009,"Audubon County, IA",2013,"3,244     ","3,085     ",159     ,4.9     
CN1901100000000,19,011,"Benton County, IA",2013,"13,752     ","13,051     ",701     ,5.1     
CN1901300000000,19,013,"Black Hawk County, IA",2013,"71,901     ","68,222     ","3,679     ",5.1     
CN1901500000000,19,015,"Boone County, IA",2013,"14,914     ","14,308     ",606     ,4.1     
CN1901700000000,19,017,"Bremer County, IA",2013,"14,028     ","13,496     ",532     ,3.8     
CN1901900000000,19,019,"Buchanan County, IA",2013,"11,190     ","10,659     ",531     ,4.7     
CN1902100000000,19,021,"Buena Vista County, IA",2013,"11,332     ","10,883     ",449     ,4.0     
CN1902300000000,19,023,"Butler County, IA",2013,"8,280     ","7,904     ",376     ,4.5     
CN1902500000000,19,025,"Calhoun County, IA",2013,"4,369     ","4,142     ",227     ,5.2     
CN1902700000000,19,027,"Carroll County, IA",2013,"11,294     ","10,914     ",380     ,3.4     
CN1902900000000,19,029,"Cass County, IA",2013,"7,306     ","6,936     ",370     ,5.1     
CN1903100000000,19,031,"Cedar County, IA",2013,"10,836     ","10,368     ",468     ,4.3     
CN1903300000000,19,033,"Cerro Gordo County, IA",2013,"23,386     ","22,119     ","1,267     ",5.4     
CN1903500000000,19,035,"Cherokee County, IA",2013,"6,854     ","6,559     ",295     ,4.3     
CN1903700000000,19,037,"Chickasaw County, IA",2013,"6,381     ","6,062     ",319     ,5.0     
CN1903900000000,19,039,"Clarke County, IA",2013,"4,595     ","4,341     ",254     ,5.5     
CN1904100000000,19,041,"Clay County, IA",2013,"8,833     ","8,434     ",399     ,4.5     
CN1904300000000,19,043,"Clayton County, IA",2013,"10,097     ","9,526     ",571     ,5.7     
CN1904500000000,19,045,"Clinton County, IA",2013,"24,962     ","23,521     ","1,441     ",5.8     
CN1904700000000,19,047,"Crawford County, IA",2013,"8,788     ","8,404     ",384     ,4.4     
CN1904900000000,19,049,"Dallas County, IA",2013,"40,987     ","39,505     ","1,482     ",3.6     
CN1905100000000,19,051,"Davis County, IA",2013,"4,129     ","3,901     ",228     ,5.5     
CN1905300000000,19,053,"Decatur County, IA",2013,"4,310     ","4,116     ",194     ,4.5     
CN1905500000000,19,055,"Delaware County, IA",2013,"10,410     ","9,961     ",449     ,4.3     
CN1905700000000,19,057,"Des Moines County, IA",2013,"20,541     ","19,298     ","1,243     ",6.1     
CN1905900000000,19,059,"Dickinson County, IA",2013,"9,355     ","8,856     ",499     ,5.3     
CN1906100000000,19,061,"Dubuque County, IA",2013,"55,172     ","52,660     ","2,512     ",4.6     
CN1906300000000,19,063,"Emmet County, IA",2013,"5,696     ","5,462     ",234     ,4.1     
CN1906500000000,19,065,"Fayette County, IA",2013,"10,690     ","10,125     ",565     ,5.3     
CN1906700000000,19,067,"Floyd County, IA",2013,"8,291     ","7,832     ",459     ,5.5     
CN1906900000000,19,069,"Franklin County, IA",2013,"5,927     ","5,663     ",264     ,4.5     
CN1907100000000,19,071,"Fremont County, IA",2013,"4,135     ","3,961     ",174     ,4.2     
CN1907300000000,19,073,"Greene County, IA",2013,"5,135     ","4,894     ",241     ,4.7     
CN1907500000000,19,075,"Grundy County, IA",2013,"6,614     ","6,325     ",289     ,4.4     
CN1907700000000,19,077,"Guthrie County, IA",2013,"5,544     ","5,258     ",286     ,5.2     
CN1907900000000,19,079,"Hamilton County, IA",2013,"7,053     ","6,669     ",384     ,5.4     
CN1908100000000,19,081,"Hancock County, IA",2013,"6,222     ","5,973     ",249     ,4.0     
CN1908300000000,19,083,"Hardin County, IA",2013,"8,715     ","8,269     ",446     ,5.1     
CN1908500000000,19,085,"Harrison County, IA",2013,"7,524     ","7,184     ",340     ,4.5     
CN1908700000000,19,087,"Henry County, IA",2013,"9,569     ","9,061     ",508     ,5.3     
CN1908900000000,19,089,"Howard County, IA",2013,"5,241     ","4,999     ",242     ,4.6     
CN1909100000000,19,091,"Humboldt County, IA",2013,"5,228     ","5,014     ",214     ,4.1     
CN1909300000000,19,093,"Ida County, IA",2013,"3,822     ","3,669     ",153     ,4.0     
CN1909500000000,19,095,"Iowa County, IA",2013,"9,948     ","9,535     ",413     ,4.2     
CN1909700000000,19,097,"Jackson County, IA",2013,"10,868     ","10,282     ",586     ,5.4     
CN1909900000000,19,099,"Jasper County, IA",2013,"19,095     ","18,123     ",972     ,5.1     
CN1910100000000,19,101,"Jefferson County, IA",2013,"8,945     ","8,500     ",445     ,5.0     
CN1910300000000,19,103,"Johnson County, IA",2013,"82,915     ","80,081     ","2,834     ",3.4     
CN1910500000000,19,105,"Jones County, IA",2013,"10,755     ","10,183     ",572     ,5.3     
CN1910700000000,19,107,"Keokuk County, IA",2013,"5,489     ","5,210     ",279     ,5.1     
CN1910900000000,19,109,"Kossuth County, IA",2013,"8,492     ","8,189     ",303     ,3.6     
CN1911100000000,19,111,"Lee County, IA",2013,"17,165     ","15,938     ","1,227     ",7.1     
CN1911300000000,19,113,"Linn County, IA",2013,"119,929     ","113,909     ","6,020     ",5.0     
CN1911500000000,19,115,"Louisa County, IA",2013,"5,862     ","5,565     ",297     ,5.1     
CN1911700000000,19,117,"Lucas County, IA",2013,"4,254     ","4,054     ",200     ,4.7     
CN1911900000000,19,119,"Lyon County, IA",2013,"6,866     ","6,667     ",199     ,2.9     
CN1912100000000,19,121,"Madison County, IA",2013,"8,107     ","7,695     ",412     ,5.1     
CN1912300000000,19,123,"Mahaska County, IA",2013,"11,677     ","11,113     ",564     ,4.8     
CN1912500000000,19,125,"Marion County, IA",2013,"17,356     ","16,581     ",775     ,4.5     
CN1912700000000,19,127,"Marshall County, IA",2013,"19,841     ","18,645     ","1,196     ",6.0     
CN1912900000000,19,129,"Mills County, IA",2013,"7,341     ","7,018     ",323     ,4.4     
CN1913100000000,19,131,"Mitchell County, IA",2013,"5,520     ","5,282     ",238     ,4.3     
CN1913300000000,19,133,"Monona County, IA",2013,"4,634     ","4,368     ",266     ,5.7     
CN1913500000000,19,135,"Monroe County, IA",2013,"4,034     ","3,804     ",230     ,5.7     
CN1913700000000,19,137,"Montgomery County, IA",2013,"5,134     ","4,882     ",252     ,4.9     
CN1913900000000,19,139,"Muscatine County, IA",2013,"21,743     ","20,606     ","1,137     ",5.2     
CN1914100000000,19,141,"O'Brien County, IA",2013,"8,059     ","7,765     ",294     ,3.6     
CN1914300000000,19,143,"Osceola County, IA",2013,"3,416     ","3,285     ",131     ,3.8     
CN1914500000000,19,145,"Page County, IA",2013,"6,568     ","6,220     ",348     ,5.3     
CN1914700000000,19,147,"Palo Alto County, IA",2013,"4,787     ","4,607     ",180     ,3.8     
CN1914900000000,19,149,"Plymouth County, IA",2013,"14,520     ","13,938     ",582     ,4.0     
CN1915100000000,19,151,"Pocahontas County, IA",2013,"4,201     ","4,041     ",160     ,3.8     
CN1915300000000,19,153,"Polk County, IA",2013,"250,930     ","238,830     ","12,100     ",4.8     
CN1915500000000,19,155,"Pottawattamie County, IA",2013,"48,734     ","46,502     ","2,232     ",4.6     
CN1915700000000,19,157,"Poweshiek County, IA",2013,"10,366     ","9,885     ",481     ,4.6     
CN1915900000000,19,159,"Ringgold County, IA",2013,"2,519     ","2,411     ",108     ,4.3     
CN1916100000000,19,161,"Sac County, IA",2013,"5,527     ","5,294     ",233     ,4.2     
CN1916300000000,19,163,"Scott County, IA",2013,"87,965     ","83,019     ","4,946     ",5.6     
CN1916500000000,19,165,"Shelby County, IA",2013,"6,955     ","6,693     ",262     ,3.8     
CN1916700000000,19,167,"Sioux County, IA",2013,"19,608     ","18,929     ",679     ,3.5     
CN1916900000000,19,169,"Story County, IA",2013,"54,871     ","53,038     ","1,833     ",3.3     
CN1917100000000,19,171,"Tama County, IA",2013,"9,127     ","8,618     ",509     ,5.6     
CN1917300000000,19,173,"Taylor County, IA",2013,"3,173     ","3,052     ",121     ,3.8     
CN1917500000000,19,175,"Union County, IA",2013,"6,911     ","6,573     ",338     ,4.9     
CN1917700000000,19,177,"Van Buren County, IA",2013,"3,842     ","3,630     ",212     ,5.5     
CN1917900000000,19,179,"Wapello County, IA",2013,"18,173     ","17,021     ","1,152     ",6.3     
CN1918100000000,19,181,"Warren County, IA",2013,"26,396     ","25,207     ","1,189     ",4.5     
CN1918300000000,19,183,"Washington County, IA",2013,"12,299     ","11,835     ",464     ,3.8     
CN1918500000000,19,185,"Wayne County, IA",2013,"2,855     ","2,707     ",148     ,5.2     
CN1918700000000,19,187,"Webster County, IA",2013,"19,797     ","18,743     ","1,054     ",5.3     
CN1918900000000,19,189,"Winnebago County, IA",2013,"5,177     ","4,928     ",249     ,4.8     
CN1919100000000,19,191,"Winneshiek County, IA",2013,"11,916     ","11,363     ",553     ,4.6     
CN1919300000000,19,193,"Woodbury County, IA",2013,"55,333     ","52,678     ","2,655     ",4.8     
CN1919500000000,19,195,"Worth County, IA",2013,"4,193     ","3,976     ",217     ,5.2     
CN1919700000000,19,197,"Wright County, IA",2013,"6,859     ","6,551     ",308     ,4.5     
CN2000100000000,20,001,"Allen County, KS",2013,"6,895     ","6,475     ",420     ,6.1     
CN2000300000000,20,003,"Anderson County, KS",2013,"4,242     ","3,995     ",247     ,5.8     
CN2000500000000,20,005,"Atchison County, KS",2013,"7,783     ","7,114     ",669     ,8.6     
CN2000700000000,20,007,"Barber County, KS",2013,"2,763     ","2,652     ",111     ,4.0     
CN2000900000000,20,009,"Barton County, KS",2013,"15,107     ","14,493     ",614     ,4.1     
CN2001100000000,20,011,"Bourbon County, KS",2013,"6,873     ","6,427     ",446     ,6.5     
CN2001300000000,20,013,"Brown County, KS",2013,"5,458     ","5,184     ",274     ,5.0     
CN2001500000000,20,015,"Butler County, KS",2013,"31,845     ","30,079     ","1,766     ",5.5     
CN2001700000000,20,017,"Chase County, KS",2013,"1,251     ","1,181     ",70     ,5.6     
CN2001900000000,20,019,"Chautauqua County, KS",2013,"1,620     ","1,520     ",100     ,6.2     
CN2002100000000,20,021,"Cherokee County, KS",2013,"10,505     ","9,833     ",672     ,6.4     
CN2002300000000,20,023,"Cheyenne County, KS",2013,"1,311     ","1,266     ",45     ,3.4     
CN2002500000000,20,025,"Clark County, KS",2013,"1,189     ","1,152     ",37     ,3.1     
CN2002700000000,20,027,"Clay County, KS",2013,"4,197     ","3,985     ",212     ,5.1     
CN2002900000000,20,029,"Cloud County, KS",2013,"4,455     ","4,261     ",194     ,4.4     
CN2003100000000,20,031,"Coffey County, KS",2013,"4,945     ","4,653     ",292     ,5.9     
CN2003300000000,20,033,"Comanche County, KS",2013,"1,034     ",998     ,36     ,3.5     
CN2003500000000,20,035,"Cowley County, KS",2013,"17,175     ","16,175     ","1,000     ",5.8     
CN2003700000000,20,037,"Crawford County, KS",2013,"19,295     ","18,154     ","1,141     ",5.9     
CN2003900000000,20,039,"Decatur County, KS",2013,"1,361     ","1,307     ",54     ,4.0     
CN2004100000000,20,041,"Dickinson County, KS",2013,"9,866     ","9,283     ",583     ,5.9     
CN2004300000000,20,043,"Doniphan County, KS",2013,"4,340     ","4,104     ",236     ,5.4     
CN2004500000000,20,045,"Douglas County, KS",2013,"63,578     ","60,513     ","3,065     ",4.8     
CN2004700000000,20,047,"Edwards County, KS",2013,"1,608     ","1,548     ",60     ,3.7     
CN2004900000000,20,049,"Elk County, KS",2013,"1,324     ","1,249     ",75     ,5.7     
CN2005100000000,20,051,"Ellis County, KS",2013,"18,056     ","17,487     ",569     ,3.2     
CN2005300000000,20,053,"Ellsworth County, KS",2013,"3,448     ","3,333     ",115     ,3.3     
CN2005500000000,20,055,"Finney County, KS",2013,"19,993     ","19,135     ",858     ,4.3     
CN2005700000000,20,057,"Ford County, KS",2013,"18,640     ","17,892     ",748     ,4.0     
CN2005900000000,20,059,"Franklin County, KS",2013,"13,975     ","13,115     ",860     ,6.2     
CN2006100000000,20,061,"Geary County, KS",2013,"12,674     ","11,573     ","1,101     ",8.7     
CN2006300000000,20,063,"Gove County, KS",2013,"1,489     ","1,440     ",49     ,3.3     
CN2006500000000,20,065,"Graham County, KS",2013,"1,352     ","1,295     ",57     ,4.2     
CN2006700000000,20,067,"Grant County, KS",2013,"3,993     ","3,849     ",144     ,3.6     
CN2006900000000,20,069,"Gray County, KS",2013,"3,490     ","3,385     ",105     ,3.0     
CN2007100000000,20,071,"Greeley County, KS",2013,909     ,887     ,22     ,2.4     
CN2007300000000,20,073,"Greenwood County, KS",2013,"3,360     ","3,181     ",179     ,5.3     
CN2007500000000,20,075,"Hamilton County, KS",2013,"1,716     ","1,667     ",49     ,2.9     
CN2007700000000,20,077,"Harper County, KS",2013,"3,105     ","2,980     ",125     ,4.0     
CN2007900000000,20,079,"Harvey County, KS",2013,"17,121     ","16,287     ",834     ,4.9     
CN2008100000000,20,081,"Haskell County, KS",2013,"2,391     ","2,321     ",70     ,2.9     
CN2008300000000,20,083,"Hodgeman County, KS",2013,"1,116     ","1,073     ",43     ,3.9     
CN2008500000000,20,085,"Jackson County, KS",2013,"7,290     ","6,919     ",371     ,5.1     
CN2008700000000,20,087,"Jefferson County, KS",2013,"10,194     ","9,609     ",585     ,5.7     
CN2008900000000,20,089,"Jewell County, KS",2013,"1,423     ","1,371     ",52     ,3.7     
CN2009100000000,20,091,"Johnson County, KS",2013,"314,374     ","300,796     ","13,578     ",4.3     
CN2009300000000,20,093,"Kearny County, KS",2013,"2,100     ","2,024     ",76     ,3.6     
CN2009500000000,20,095,"Kingman County, KS",2013,"3,719     ","3,516     ",203     ,5.5     
CN2009700000000,20,097,"Kiowa County, KS",2013,"1,423     ","1,375     ",48     ,3.4     
CN2009900000000,20,099,"Labette County, KS",2013,"10,737     ","9,965     ",772     ,7.2     
CN2010100000000,20,101,"Lane County, KS",2013,883     ,852     ,31     ,3.5     
CN2010300000000,20,103,"Leavenworth County, KS",2013,"34,620     ","32,546     ","2,074     ",6.0     
CN2010500000000,20,105,"Lincoln County, KS",2013,"1,778     ","1,696     ",82     ,4.6     
CN2010700000000,20,107,"Linn County, KS",2013,"4,338     ","3,961     ",377     ,8.7     
CN2010900000000,20,109,"Logan County, KS",2013,"1,744     ","1,695     ",49     ,2.8     
CN2011100000000,20,111,"Lyon County, KS",2013,"16,439     ","15,256     ","1,183     ",7.2     
CN2011300000000,20,113,"McPherson County, KS",2013,"16,589     ","15,946     ",643     ,3.9     
CN2011500000000,20,115,"Marion County, KS",2013,"6,214     ","5,923     ",291     ,4.7     
CN2011700000000,20,117,"Marshall County, KS",2013,"6,045     ","5,812     ",233     ,3.9     
CN2011900000000,20,119,"Meade County, KS",2013,"2,352     ","2,278     ",74     ,3.1     
CN2012100000000,20,121,"Miami County, KS",2013,"16,795     ","15,856     ",939     ,5.6     
CN2012300000000,20,123,"Mitchell County, KS",2013,"3,879     ","3,766     ",113     ,2.9     
CN2012500000000,20,125,"Montgomery County, KS",2013,"17,847     ","16,640     ","1,207     ",6.8     
CN2012700000000,20,127,"Morris County, KS",2013,"3,102     ","2,933     ",169     ,5.4     
CN2012900000000,20,129,"Morton County, KS",2013,"1,595     ","1,532     ",63     ,3.9     
CN2013100000000,20,131,"Nemaha County, KS",2013,"5,827     ","5,626     ",201     ,3.4     
CN2013300000000,20,133,"Neosho County, KS",2013,"6,737     ","6,163     ",574     ,8.5     
CN2013500000000,20,135,"Ness County, KS",2013,"1,603     ","1,554     ",49     ,3.1     
CN2013700000000,20,137,"Norton County, KS",2013,"3,087     ","3,001     ",86     ,2.8     
CN2013900000000,20,139,"Osage County, KS",2013,"8,283     ","7,731     ",552     ,6.7     
CN2014100000000,20,141,"Osborne County, KS",2013,"2,122     ","2,032     ",90     ,4.2     
CN2014300000000,20,143,"Ottawa County, KS",2013,"3,240     ","3,094     ",146     ,4.5     
CN2014500000000,20,145,"Pawnee County, KS",2013,"3,416     ","3,267     ",149     ,4.4     
CN2014700000000,20,147,"Phillips County, KS",2013,"2,966     ","2,840     ",126     ,4.2     
CN2014900000000,20,149,"Pottawatomie County, KS",2013,"11,930     ","11,381     ",549     ,4.6     
CN2015100000000,20,151,"Pratt County, KS",2013,"5,441     ","5,225     ",216     ,4.0     
CN2015300000000,20,153,"Rawlins County, KS",2013,"1,551     ","1,508     ",43     ,2.8     
CN2015500000000,20,155,"Reno County, KS",2013,"31,610     ","29,947     ","1,663     ",5.3     
CN2015700000000,20,157,"Republic County, KS",2013,"2,651     ","2,561     ",90     ,3.4     
CN2015900000000,20,159,"Rice County, KS",2013,"5,445     ","5,212     ",233     ,4.3     
CN2016100000000,20,161,"Riley County, KS",2013,"36,596     ","35,050     ","1,546     ",4.2     
CN2016300000000,20,163,"Rooks County, KS",2013,"2,781     ","2,665     ",116     ,4.2     
CN2016500000000,20,165,"Rush County, KS",2013,"1,811     ","1,733     ",78     ,4.3     
CN2016700000000,20,167,"Russell County, KS",2013,"3,852     ","3,699     ",153     ,4.0     
CN2016900000000,20,169,"Saline County, KS",2013,"31,118     ","29,566     ","1,552     ",5.0     
CN2017100000000,20,171,"Scott County, KS",2013,"2,840     ","2,758     ",82     ,2.9     
CN2017300000000,20,173,"Sedgwick County, KS",2013,"246,412     ","231,237     ","15,175     ",6.2     
CN2017500000000,20,175,"Seward County, KS",2013,"11,089     ","10,634     ",455     ,4.1     
CN2017700000000,20,177,"Shawnee County, KS",2013,"92,097     ","86,768     ","5,329     ",5.8     
CN2017900000000,20,179,"Sheridan County, KS",2013,"1,499     ","1,458     ",41     ,2.7     
CN2018100000000,20,181,"Sherman County, KS",2013,"3,131     ","3,005     ",126     ,4.0     
CN2018300000000,20,183,"Smith County, KS",2013,"2,158     ","2,081     ",77     ,3.6     
CN2018500000000,20,185,"Stafford County, KS",2013,"2,218     ","2,120     ",98     ,4.4     
CN2018700000000,20,187,"Stanton County, KS",2013,"1,046     ","1,008     ",38     ,3.6     
CN2018900000000,20,189,"Stevens County, KS",2013,"3,315     ","3,216     ",99     ,3.0     
CN2019100000000,20,191,"Sumner County, KS",2013,"11,151     ","10,522     ",629     ,5.6     
CN2019300000000,20,193,"Thomas County, KS",2013,"4,467     ","4,311     ",156     ,3.5     
CN2019500000000,20,195,"Trego County, KS",2013,"1,491     ","1,436     ",55     ,3.7     
CN2019700000000,20,197,"Wabaunsee County, KS",2013,"3,771     ","3,581     ",190     ,5.0     
CN2019900000000,20,199,"Wallace County, KS",2013,853     ,826     ,27     ,3.2     
CN2020100000000,20,201,"Washington County, KS",2013,"3,128     ","3,012     ",116     ,3.7     
CN2020300000000,20,203,"Wichita County, KS",2013,"1,289     ","1,244     ",45     ,3.5     
CN2020500000000,20,205,"Wilson County, KS",2013,"4,113     ","3,748     ",365     ,8.9     
CN2020700000000,20,207,"Woodson County, KS",2013,"1,629     ","1,527     ",102     ,6.3     
CN2020900000000,20,209,"Wyandotte County, KS",2013,"74,828     ","68,876     ","5,952     ",8.0     
CN2100100000000,21,001,"Adair County, KY",2013,"7,567     ","6,795     ",772     ,10.2     
CN2100300000000,21,003,"Allen County, KY",2013,"8,959     ","8,288     ",671     ,7.5     
CN2100500000000,21,005,"Anderson County, KY",2013,"11,542     ","10,793     ",749     ,6.5     
CN2100700000000,21,007,"Ballard County, KY",2013,"3,829     ","3,475     ",354     ,9.2     
CN2100900000000,21,009,"Barren County, KY",2013,"19,592     ","18,077     ","1,515     ",7.7     
CN2101100000000,21,011,"Bath County, KY",2013,"4,834     ","4,332     ",502     ,10.4     
CN2101300000000,21,013,"Bell County, KY",2013,"9,879     ","8,556     ","1,323     ",13.4     
CN2101500000000,21,015,"Boone County, KY",2013,"66,079     ","61,676     ","4,403     ",6.7     
CN2101700000000,21,017,"Bourbon County, KY",2013,"9,834     ","9,141     ",693     ,7.0     
CN2101900000000,21,019,"Boyd County, KY",2013,"19,726     ","17,853     ","1,873     ",9.5     
CN2102100000000,21,021,"Boyle County, KY",2013,"12,826     ","11,688     ","1,138     ",8.9     
CN2102300000000,21,023,"Bracken County, KY",2013,"3,936     ","3,548     ",388     ,9.9     
CN2102500000000,21,025,"Breathitt County, KY",2013,"4,490     ","3,818     ",672     ,15.0     
CN2102700000000,21,027,"Breckinridge County, KY",2013,"8,251     ","7,490     ",761     ,9.2     
CN2102900000000,21,029,"Bullitt County, KY",2013,"39,709     ","36,756     ","2,953     ",7.4     
CN2103100000000,21,031,"Butler County, KY",2013,"5,380     ","4,885     ",495     ,9.2     
CN2103300000000,21,033,"Caldwell County, KY",2013,"5,637     ","5,173     ",464     ,8.2     
CN2103500000000,21,035,"Calloway County, KY",2013,"18,158     ","16,832     ","1,326     ",7.3     
CN2103700000000,21,037,"Campbell County, KY",2013,"48,795     ","45,570     ","3,225     ",6.6     
CN2103900000000,21,039,"Carlisle County, KY",2013,"2,378     ","2,206     ",172     ,7.2     
CN2104100000000,21,041,"Carroll County, KY",2013,"5,173     ","4,697     ",476     ,9.2     
CN2104300000000,21,043,"Carter County, KY",2013,"11,048     ","9,641     ","1,407     ",12.7     
CN2104500000000,21,045,"Casey County, KY",2013,"6,820     ","6,228     ",592     ,8.7     
CN2104700000000,21,047,"Christian County, KY",2013,"26,633     ","24,108     ","2,525     ",9.5     
CN2104900000000,21,049,"Clark County, KY",2013,"17,283     ","15,975     ","1,308     ",7.6     
CN2105100000000,21,051,"Clay County, KY",2013,"5,760     ","4,932     ",828     ,14.4     
CN2105300000000,21,053,"Clinton County, KY",2013,"4,117     ","3,684     ",433     ,10.5     
CN2105500000000,21,055,"Crittenden County, KY",2013,"4,102     ","3,796     ",306     ,7.5     
CN2105700000000,21,057,"Cumberland County, KY",2013,"3,041     ","2,715     ",326     ,10.7     
CN2105900000000,21,059,"Daviess County, KY",2013,"47,679     ","44,382     ","3,297     ",6.9     
CN2106100000000,21,061,"Edmonson County, KY",2013,"5,002     ","4,498     ",504     ,10.1     
CN2106300000000,21,063,"Elliott County, KY",2013,"2,258     ","1,929     ",329     ,14.6     
CN2106500000000,21,065,"Estill County, KY",2013,"5,542     ","4,999     ",543     ,9.8     
CN2106700000000,21,067,"Fayette County, KY",2013,"168,561     ","158,719     ","9,842     ",5.8     
CN2106900000000,21,069,"Fleming County, KY",2013,"6,528     ","5,906     ",622     ,9.5     
CN2107100000000,21,071,"Floyd County, KY",2013,"13,152     ","11,397     ","1,755     ",13.3     
CN2107300000000,21,073,"Franklin County, KY",2013,"24,594     ","22,968     ","1,626     ",6.6     
CN2107500000000,21,075,"Fulton County, KY",2013,"2,390     ","2,131     ",259     ,10.8     
CN2107700000000,21,077,"Gallatin County, KY",2013,"3,958     ","3,586     ",372     ,9.4     
CN2107900000000,21,079,"Garrard County, KY",2013,"7,753     ","7,114     ",639     ,8.2     
CN2108100000000,21,081,"Grant County, KY",2013,"11,515     ","10,553     ",962     ,8.4     
CN2108300000000,21,083,"Graves County, KY",2013,"16,496     ","15,091     ","1,405     ",8.5     
CN2108500000000,21,085,"Grayson County, KY",2013,"11,255     ","10,090     ","1,165     ",10.4     
CN2108700000000,21,087,"Green County, KY",2013,"5,325     ","4,882     ",443     ,8.3     
CN2108900000000,21,089,"Greenup County, KY",2013,"14,810     ","13,289     ","1,521     ",10.3     
